date,rainfall_mm,temp_c,solar_rad_kwh_m2
2003-01-06,0.0,16.24,14.36
2003-01-07,0.0,16.46,11.88
2003-01-08,0.06,15.15,7.76
2003-01-09,0.0,15.9,12.24
2003-01-10,0.0,15.03,7.14
2003-01-11,0.11,15.42,9.25
2003-01-12,0.0,15.5,8.07
2003-01-13,0.0,15.76,8.7
2003-01-14,0.0,15.84,9.97
2003-01-15,0.0,17.49,14.55
2003-01-16,0.0,17.36,13.46
2003-01-17,0.0,17.24,17.02
2003-01-18,0.0,17.83,17.61
2003-01-19,0.0,17.79,17.58
2003-01-20,0.0,16.81,17.06
2003-01-21,0.0,15.62,17.4
2003-01-22,0.0,14.57,16.6
2003-01-23,0.0,14.0,15.99
2003-01-24,0.0,13.61,15.39
2003-01-25,0.0,14.69,15.83
2003-01-26,0.0,15.11,15.81
2003-01-27,0.0,15.64,14.8
2003-01-28,0.0,16.88,16.44
2003-01-29,0.3,17.28,13.3
2003-01-30,17.26,17.18,11.02
2003-01-31,0.0,17.46,14.66
2003-02-01,0.62,18.42,13.3
2003-02-02,0.03,20.32,17.05
2003-02-03,0.0,20.07,18.08
2003-02-04,0.0,20.43,18.09
2003-02-05,0.38,19.25,12.67
2003-02-06,0.13,19.23,17.33
2003-02-07,0.0,18.24,17.03
2003-02-08,0.01,17.71,14.79
2003-02-09,1.54,18.28,14.24
2003-02-10,1.67,19.54,13.71
2003-02-11,0.0,19.15,16.07
2003-02-12,5.13,18.49,11.73
2003-02-13,0.93,19.46,14.26
2003-02-14,0.11,18.26,14.26
2003-02-15,0.02,17.02,17.1
2003-02-16,0.0,17.74,19.6
2003-02-17,0.0,18.5,19.44
2003-02-18,0.0,19.79,19.31
2003-02-19,2.73,20.99,18.96
2003-02-20,1.27,20.81,19.32
2003-02-21,0.0,18.9,17.97
2003-02-22,0.0,18.58,20.62
2003-02-23,0.0,19.38,21.15
2003-02-24,0.0,19.56,21.15
2003-02-25,0.0,20.43,20.5
2003-02-26,1.92,20.35,18.13
2003-02-27,1.99,21.43,17.29
2003-02-28,1.17,21.62,19.92
2003-03-01,0.0,22.38,20.0
2003-03-02,1.89,23.57,19.95
2003-03-03,0.0,22.9,17.12
2003-03-04,0.14,22.75,19.18
2003-03-05,0.0,18.0,21.06
2003-03-06,0.0,18.17,22.64
2003-03-07,0.0,18.33,22.4
2003-03-08,0.0,18.59,22.86
2003-03-09,0.0,19.55,22.75
2003-03-10,0.0,20.34,22.41
2003-03-11,4.4,21.53,6.95
2003-03-12,16.57,21.12,8.29
2003-03-13,0.11,20.03,19.31
2003-03-14,17.24,20.55,18.7
2003-03-15,0.3,22.24,17.9
2003-03-16,2.98,23.31,16.79
2003-03-17,5.34,22.41,11.39
2003-03-18,5.68,21.58,17.03
2003-03-19,1.37,22.59,20.44
2003-03-20,10.01,22.94,22.47
2003-03-21,0.01,22.4,19.56
2003-03-22,3.53,23.37,23.23
2003-03-23,0.0,23.5,22.73
2003-03-24,0.0,24.07,21.9
2003-03-25,0.02,25.06,20.65
2003-03-26,28.36,24.23,17.97
2003-03-27,4.93,24.67,21.12
2003-03-28,0.5,24.8,19.66
2003-03-29,0.02,25.14,21.87
2003-03-30,21.76,24.33,8.72
2003-03-31,48.06,24.19,9.97
2003-04-01,33.35,24.63,14.63
2003-04-02,25.49,24.6,20.58
2003-04-03,0.77,25.29,19.61
2003-04-04,0.69,25.45,18.18
2003-04-05,0.0,25.83,21.95
2003-04-06,0.0,26.17,23.69
2003-04-07,0.0,26.61,23.98
2003-04-08,0.0,25.96,22.63
2003-04-09,0.02,26.52,21.66
2003-04-10,2.52,26.36,23.25
2003-04-11,2.94,27.62,22.61
2003-04-12,19.11,26.62,19.56
2003-04-13,22.03,26.96,18.62
2003-04-14,2.4,27.08,21.71
2003-04-15,1.53,26.66,20.0
2003-04-16,1.8,27.13,19.23
2003-04-17,7.59,27.24,16.78
2003-04-18,15.36,28.08,18.91
2003-04-19,9.43,27.57,20.68
2003-04-20,14.43,27.86,9.75
2003-04-21,5.76,26.67,17.67
2003-04-22,8.52,27.43,24.19
2003-04-23,1.33,27.05,23.42
2003-04-24,0.0,27.16,21.28
2003-04-25,0.0,27.41,20.32
2003-04-26,4.06,28.35,19.92
2003-04-27,24.68,28.24,22.43
2003-04-28,20.72,27.8,17.3
2003-04-29,12.56,27.43,23.87
2003-04-30,0.25,27.22,23.32
2003-05-01,3.08,26.74,15.29
2003-05-02,13.78,25.87,7.46
2003-05-03,26.65,26.5,8.98
2003-05-04,37.57,27.31,10.42
2003-05-05,8.92,26.86,18.55
2003-05-06,4.4,27.31,20.15
2003-05-07,12.37,27.38,19.46
2003-05-08,15.78,27.76,20.67
2003-05-09,0.21,27.93,20.91
2003-05-10,0.64,27.91,21.14
2003-05-11,0.13,27.45,25.46
2003-05-12,8.58,27.64,22.69
2003-05-13,0.0,28.22,24.54
2003-05-14,0.0,28.6,21.18
2003-05-15,5.12,27.03,17.08
2003-05-16,1.96,28.33,23.25
2003-05-17,2.73,28.2,22.25
2003-05-18,1.59,28.47,23.75
2003-05-19,0.01,29.71,24.28
2003-05-20,7.28,29.48,24.05
2003-05-21,20.71,28.0,14.13
2003-05-22,3.94,28.49,14.39
2003-05-23,17.63,28.3,19.99
2003-05-24,1.81,28.68,15.86
2003-05-25,13.99,27.95,20.66
2003-05-26,24.48,27.89,16.89
2003-05-27,24.26,28.44,18.42
2003-05-28,8.67,29.8,18.91
2003-05-29,1.4,30.07,21.59
2003-05-30,0.44,30.22,22.06
2003-05-31,0.21,31.03,24.33
2003-06-01,0.02,30.81,24.22
2003-06-02,0.17,30.55,23.4
2003-06-03,5.65,29.12,20.43
2003-06-04,10.53,29.0,14.14
2003-06-05,14.13,27.62,9.75
2003-06-06,6.54,27.17,14.19
2003-06-07,65.86,27.38,2.68
2003-06-08,22.38,26.95,14.67
2003-06-09,32.3,27.19,4.9
2003-06-10,76.37,27.56,7.05
2003-06-11,23.56,27.5,8.69
2003-06-12,13.57,27.05,10.88
2003-06-13,20.99,27.16,16.29
2003-06-14,13.62,27.2,13.22
2003-06-15,3.36,27.66,21.42
2003-06-16,0.74,29.17,17.93
2003-06-17,23.25,28.58,24.11
2003-06-18,71.73,27.95,19.88
2003-06-19,42.13,27.31,22.93
2003-06-20,9.33,27.37,14.0
2003-06-21,30.71,27.53,7.7
2003-06-22,55.92,28.02,3.83
2003-06-23,22.01,27.77,14.7
2003-06-24,0.57,27.99,23.19
2003-06-25,7.07,28.02,19.95
2003-06-26,8.5,26.99,6.93
2003-06-27,31.37,27.23,6.77
2003-06-28,69.19,27.63,2.16
2003-06-29,61.19,27.6,4.23
2003-06-30,38.98,27.31,10.19
2003-07-01,11.89,27.52,12.53
2003-07-02,6.15,27.59,18.77
2003-07-03,2.95,27.72,21.13
2003-07-04,3.68,27.99,20.35
2003-07-05,7.88,28.78,22.42
2003-07-06,10.74,28.11,13.66
2003-07-07,8.53,27.79,17.48
2003-07-08,12.32,27.6,14.0
2003-07-09,13.15,27.95,17.91
2003-07-10,14.66,27.67,16.12
2003-07-11,17.35,26.97,12.59
2003-07-12,26.51,26.95,10.4
2003-07-13,12.12,27.95,11.84
2003-07-14,13.3,28.38,19.9
2003-07-15,12.51,28.4,20.82
2003-07-16,9.45,27.99,16.81
2003-07-17,3.82,28.91,25.98
2003-07-18,9.73,27.49,17.47
2003-07-19,6.71,27.95,18.93
2003-07-20,17.28,28.17,18.36
2003-07-21,9.01,27.82,15.6
2003-07-22,0.82,28.77,21.95
2003-07-23,0.81,30.56,24.98
2003-07-24,6.03,30.21,21.99
2003-07-25,8.29,27.86,23.77
2003-07-26,30.95,28.63,23.45
2003-07-27,29.95,28.57,25.08
2003-07-28,12.51,28.21,16.63
2003-07-29,18.39,27.54,8.2
2003-07-30,43.62,26.76,8.62
2003-07-31,12.05,27.89,19.61
2003-08-01,17.03,27.82,16.68
2003-08-02,3.13,28.31,17.99
2003-08-03,0.97,28.76,24.89
2003-08-04,4.49,30.08,23.99
2003-08-05,8.95,29.69,24.81
2003-08-06,15.46,29.68,23.67
2003-08-07,25.58,29.63,21.35
2003-08-08,58.95,28.18,12.39
2003-08-09,3.55,27.85,20.42
2003-08-10,4.47,27.98,14.39
2003-08-11,12.13,28.3,15.78
2003-08-12,5.39,28.34,20.12
2003-08-13,1.58,28.56,21.37
2003-08-14,1.94,28.4,19.3
2003-08-15,7.85,28.34,15.69
2003-08-16,7.19,27.78,18.84
2003-08-17,29.47,28.11,14.14
2003-08-18,2.13,28.45,14.58
2003-08-19,5.91,27.77,9.54
2003-08-20,4.08,28.19,14.92
2003-08-21,2.61,30.3,22.12
2003-08-22,18.08,29.55,16.1
2003-08-23,7.74,27.87,14.4
2003-08-24,11.93,27.83,19.9
2003-08-25,8.83,29.02,21.68
2003-08-26,0.16,29.84,22.07
2003-08-27,2.95,29.19,20.63
2003-08-28,43.67,28.03,18.78
2003-08-29,17.07,27.48,18.09
2003-08-30,12.98,27.68,17.54
2003-08-31,6.1,28.14,20.55
2003-09-01,9.58,27.89,17.83
2003-09-02,42.49,27.52,14.33
2003-09-03,8.94,28.02,18.23
2003-09-04,19.21,28.02,21.58
2003-09-05,7.71,28.05,18.42
2003-09-06,6.35,28.0,20.57
2003-09-07,8.62,26.72,15.96
2003-09-08,10.51,27.58,16.72
2003-09-09,5.83,28.26,21.03
2003-09-10,1.24,29.58,20.38
2003-09-11,6.25,28.86,20.07
2003-09-12,18.88,28.58,15.88
2003-09-13,9.84,28.68,16.5
2003-09-14,24.07,28.74,15.93
2003-09-15,5.0,27.4,17.58
2003-09-16,16.99,27.48,16.23
2003-09-17,15.35,27.05,13.84
2003-09-18,0.95,27.61,16.98
2003-09-19,14.88,26.79,15.91
2003-09-20,13.27,26.68,11.93
2003-09-21,3.92,27.8,17.89
2003-09-22,9.84,27.45,17.8
2003-09-23,3.76,27.95,18.21
2003-09-24,4.48,27.45,6.28
2003-09-25,14.96,27.66,15.42
2003-09-26,10.43,26.15,15.61
2003-09-27,5.63,25.94,13.32
2003-09-28,5.6,26.01,12.39
2003-09-29,2.56,27.03,14.23
2003-09-30,2.72,27.72,18.73
2003-10-01,30.66,27.66,16.76
2003-10-02,17.8,27.9,11.39
2003-10-03,12.49,27.37,19.31
2003-10-04,6.02,27.13,16.73
2003-10-05,0.32,27.02,17.07
2003-10-06,0.13,27.14,11.51
2003-10-07,10.99,25.05,6.07
2003-10-08,15.53,24.23,5.54
2003-10-09,40.79,24.66,8.68
2003-10-10,91.6,25.32,5.38
2003-10-11,0.5,25.98,13.4
2003-10-12,0.0,25.4,18.34
2003-10-13,0.0,26.45,20.12
2003-10-14,0.02,26.78,19.61
2003-10-15,5.06,26.86,18.68
2003-10-16,0.08,27.05,18.88
2003-10-17,0.0,26.73,18.49
2003-10-18,2.63,25.9,10.04
2003-10-19,0.39,25.93,15.87
2003-10-20,0.73,26.72,13.71
2003-10-21,3.69,26.17,15.42
2003-10-22,0.39,25.43,14.76
2003-10-23,0.03,25.83,13.07
2003-10-24,0.34,25.31,15.14
2003-10-25,3.52,25.15,11.99
2003-10-26,7.31,24.88,12.94
2003-10-27,4.02,25.62,13.95
2003-10-28,0.17,25.87,13.54
2003-10-29,0.0,25.99,17.31
2003-10-30,0.4,25.4,17.81
2003-10-31,1.95,24.62,16.97
2003-11-01,0.1,23.93,17.96
2003-11-02,0.0,23.9,18.07
2003-11-03,0.0,23.79,17.99
2003-11-04,0.0,23.3,18.13
2003-11-05,0.05,22.76,18.25
2003-11-06,3.91,22.71,15.2
2003-11-07,0.0,21.63,16.86
2003-11-08,0.1,21.36,16.47
2003-11-09,0.0,20.59,17.14
2003-11-10,0.0,20.61,17.36
2003-11-11,0.0,22.04,17.81
2003-11-12,0.0,22.27,17.58
2003-11-13,0.0,22.07,18.28
2003-11-14,0.0,22.73,18.16
2003-11-15,0.0,21.24,18.26
2003-11-16,0.01,20.51,17.76
2003-11-17,37.31,20.51,16.75
2003-11-18,0.0,20.62,17.57
2003-11-19,0.0,20.45,16.97
2003-11-20,0.0,19.92,15.88
2003-11-21,0.0,19.46,16.85
2003-11-22,0.0,19.7,16.98
2003-11-23,0.0,19.77,16.8
2003-11-24,0.0,20.13,16.59
2003-11-25,0.0,20.57,16.54
2003-11-26,0.0,20.45,16.24
2003-11-27,0.07,19.42,16.41
2003-11-28,0.0,18.83,16.25
2003-11-29,0.0,19.21,15.94
2003-11-30,0.0,18.76,16.33
2003-12-01,0.0,18.04,16.48
2003-12-02,0.0,17.93,15.82
2003-12-03,0.0,17.27,16.02
2003-12-04,0.0,17.18,15.31
2003-12-05,0.0,17.5,15.77
2003-12-06,0.0,17.4,15.28
2003-12-07,0.0,18.04,15.5
2003-12-08,0.0,19.68,15.18
2003-12-09,0.02,19.74,13.86
2003-12-10,0.0,19.7,15.09
2003-12-11,0.0,20.06,15.43
2003-12-12,0.0,19.61,15.71
2003-12-13,0.0,20.23,15.78
2003-12-14,0.0,19.99,16.1
2003-12-15,0.0,18.91,15.03
2003-12-16,0.16,19.11,9.42
2003-12-17,0.46,19.04,5.72
2003-12-18,0.69,19.01,7.87
2003-12-19,12.81,17.95,5.88
2003-12-20,7.91,19.24,10.24
2003-12-21,0.0,19.6,12.95
2003-12-22,0.0,19.66,13.76
2003-12-23,0.0,19.17,15.09
2003-12-24,0.47,18.45,15.23
2003-12-25,0.0,17.59,15.33
2003-12-26,0.0,17.2,15.92
2003-12-27,0.0,17.69,14.2
2003-12-28,5.6,15.39,3.12
2003-12-29,0.03,15.22,11.22
2003-12-30,0.0,16.34,15.51
2003-12-31,0.0,16.16,14.01
2004-01-01,0.0,15.83,9.46
2004-01-02,0.0,15.58,7.21
2004-01-03,0.11,14.79,12.46
2004-01-04,0.0,14.64,8.46
2004-01-05,0.0,15.48,14.67
2004-01-06,0.0,17.36,15.38
2004-01-07,0.0,17.51,15.82
2004-01-08,0.0,17.32,14.47
2004-01-09,0.0,16.61,10.14
2004-01-10,0.0,17.65,12.83
2004-01-11,0.0,18.06,15.66
2004-01-12,0.0,17.32,14.96
2004-01-13,0.0,16.95,14.71
2004-01-14,0.11,16.68,11.34
2004-01-15,0.0,16.94,12.97
2004-01-16,0.26,16.86,13.46
2004-01-17,0.0,17.58,12.54
2004-01-18,0.0,17.78,13.66
2004-01-19,1.1,17.7,8.07
2004-01-20,0.27,18.32,12.3
2004-01-21,0.0,17.65,15.32
2004-01-22,0.0,17.62,14.59
2004-01-23,0.0,18.7,12.48
2004-01-24,3.94,18.77,8.45
2004-01-25,0.0,17.38,14.03
2004-01-26,0.0,14.66,15.4
2004-01-27,0.0,14.96,18.03
2004-01-28,0.0,14.43,18.3
2004-01-29,0.0,15.51,18.7
2004-01-30,0.0,15.62,18.52
2004-01-31,0.0,17.11,17.87
2004-02-01,0.0,17.31,12.62
2004-02-02,0.0,17.9,16.09
2004-02-03,0.0,15.22,16.34
2004-02-04,0.0,14.04,18.29
2004-02-05,0.0,14.41,18.36
2004-02-06,0.0,15.35,17.67
2004-02-07,0.0,15.63,17.28
2004-02-08,0.0,16.98,19.02
2004-02-09,0.0,18.46,19.02
2004-02-10,0.0,18.3,19.14
2004-02-11,0.0,19.19,19.82
2004-02-12,0.0,19.43,20.25
2004-02-13,0.0,20.5,19.99
2004-02-14,0.0,19.7,19.61
2004-02-15,0.0,19.47,18.76
2004-02-16,0.0,19.66,17.47
2004-02-17,0.0,20.95,19.49
2004-02-18,0.0,20.19,19.52
2004-02-19,0.03,20.56,19.38
2004-02-20,4.66,20.02,10.96
2004-02-21,2.07,20.04,15.44
2004-02-22,0.0,19.92,16.93
2004-02-23,0.08,20.05,18.59
2004-02-24,0.0,20.47,20.02
2004-02-25,0.0,21.15,20.16
2004-02-26,0.0,20.92,19.61
2004-02-27,0.0,22.09,19.32
2004-02-28,1.07,22.13,19.41
2004-02-29,0.21,21.45,17.89
2004-03-01,0.0,21.72,20.45
2004-03-02,0.0,20.72,22.22
2004-03-03,0.0,19.93,22.65
2004-03-04,0.0,20.5,22.48
2004-03-05,0.0,19.94,22.12
2004-03-06,0.0,20.57,21.6
2004-03-07,0.97,19.81,5.0
2004-03-08,0.0,21.54,16.69
2004-03-09,0.0,24.59,16.55
2004-03-10,0.96,23.14,4.84
2004-03-11,0.0,21.68,19.98
2004-03-12,0.0,23.06,22.59
2004-03-13,0.02,23.38,21.55
2004-03-14,0.0,24.27,22.23
2004-03-15,0.0,25.45,22.04
2004-03-16,0.02,26.57,20.23
2004-03-17,1.61,26.27,20.82
2004-03-18,0.0,26.86,20.81
2004-03-19,12.39,25.74,18.94
2004-03-20,6.38,26.31,15.66
2004-03-21,0.05,26.08,18.07
2004-03-22,0.68,26.2,18.25
2004-03-23,0.73,26.74,15.84
2004-03-24,0.12,27.05,17.83
2004-03-25,0.0,27.04,19.13
2004-03-26,0.0,27.32,20.45
2004-03-27,0.06,27.61,19.33
2004-03-28,0.03,28.39,19.71
2004-03-29,0.42,27.54,19.5
2004-03-30,0.42,27.13,15.37
2004-03-31,19.0,27.77,17.71
2004-04-01,8.6,25.78,19.87
2004-04-02,0.98,25.34,22.76
2004-04-03,36.27,25.43,19.81
2004-04-04,0.32,26.0,15.34
2004-04-05,14.69,26.5,18.22
2004-04-06,21.58,25.16,15.15
2004-04-07,5.78,24.75,8.99
2004-04-08,4.33,24.6,19.43
2004-04-09,28.89,24.12,13.1
2004-04-10,48.73,24.71,12.3
2004-04-11,29.98,26.45,10.46
2004-04-12,17.87,26.56,11.47
2004-04-13,17.94,26.71,14.35
2004-04-14,57.79,26.73,15.74
2004-04-15,48.6,26.98,18.97
2004-04-16,26.77,27.09,16.33
2004-04-17,13.75,26.95,15.2
2004-04-18,33.77,26.92,11.35
2004-04-19,36.66,25.03,9.54
2004-04-20,0.17,25.63,18.0
2004-04-21,6.93,26.36,18.13
2004-04-22,25.98,26.56,21.2
2004-04-23,32.9,26.3,10.19
2004-04-24,1.11,25.36,22.63
2004-04-25,0.0,25.36,22.51
2004-04-26,0.04,25.81,25.4
2004-04-27,4.57,26.67,20.02
2004-04-28,10.51,26.87,25.92
2004-04-29,0.07,26.39,18.56
2004-04-30,1.29,26.9,21.44
2004-05-01,11.93,26.82,25.34
2004-05-02,19.02,27.48,22.41
2004-05-03,0.02,26.83,26.26
2004-05-04,0.0,25.93,26.33
2004-05-05,0.0,26.96,22.32
2004-05-06,0.0,27.56,24.42
2004-05-07,0.0,27.8,25.39
2004-05-08,0.69,28.25,25.7
2004-05-09,0.94,27.96,22.97
2004-05-10,1.35,28.61,22.68
2004-05-11,15.86,28.82,16.27
2004-05-12,11.3,28.68,17.5
2004-05-13,27.88,28.58,16.68
2004-05-14,19.36,28.69,14.1
2004-05-15,2.9,28.85,17.37
2004-05-16,0.62,29.73,19.81
2004-05-17,4.89,30.46,20.17
2004-05-18,3.72,29.76,19.67
2004-05-19,2.4,29.28,19.31
2004-05-20,38.61,26.44,12.87
2004-05-21,11.53,28.62,9.95
2004-05-22,32.84,28.05,14.65
2004-05-23,5.95,26.01,8.63
2004-05-24,2.49,26.98,17.84
2004-05-25,0.68,26.19,20.43
2004-05-26,4.19,26.56,19.22
2004-05-27,1.19,28.46,18.41
2004-05-28,8.75,28.46,19.73
2004-05-29,8.02,27.89,15.93
2004-05-30,19.59,27.83,22.12
2004-05-31,4.25,27.87,24.69
2004-06-01,1.48,29.17,17.01
2004-06-02,24.14,27.6,16.03
2004-06-03,50.76,26.84,11.41
2004-06-04,8.19,26.21,14.2
2004-06-05,5.9,27.98,18.76
2004-06-06,12.35,27.91,12.64
2004-06-07,1.57,28.63,23.38
2004-06-08,2.68,28.11,18.93
2004-06-09,2.64,29.15,22.52
2004-06-10,5.42,29.77,24.46
2004-06-11,0.86,28.82,18.45
2004-06-12,0.91,29.28,20.53
2004-06-13,9.14,28.06,13.51
2004-06-14,17.8,27.86,15.19
2004-06-15,0.85,27.95,18.82
2004-06-16,7.69,28.15,20.73
2004-06-17,22.96,28.6,20.1
2004-06-18,13.12,28.2,12.0
2004-06-19,17.02,28.01,17.91
2004-06-20,31.99,28.69,7.74
2004-06-21,42.82,27.3,6.65
2004-06-22,25.04,27.93,6.61
2004-06-23,51.23,28.35,7.23
2004-06-24,77.57,27.52,11.82
2004-06-25,12.49,28.14,17.74
2004-06-26,0.5,25.38,15.55
2004-06-27,0.37,28.04,22.35
2004-06-28,0.91,28.66,19.4
2004-06-29,1.8,27.94,18.15
2004-06-30,0.86,27.74,17.14
2004-07-01,7.69,28.39,23.68
2004-07-02,14.92,29.57,21.43
2004-07-03,7.87,29.43,21.04
2004-07-04,9.74,27.27,16.86
2004-07-05,24.62,27.09,7.03
2004-07-06,67.28,27.23,6.29
2004-07-07,57.39,27.23,2.45
2004-07-08,47.14,26.69,13.11
2004-07-09,63.29,26.67,4.49
2004-07-10,57.41,26.35,4.97
2004-07-11,36.73,26.89,8.71
2004-07-12,3.96,27.28,11.4
2004-07-13,2.4,28.62,20.03
2004-07-14,29.38,26.19,22.28
2004-07-15,36.56,27.09,15.85
2004-07-16,44.71,26.95,9.29
2004-07-17,52.94,27.0,5.3
2004-07-18,82.51,26.75,3.29
2004-07-19,131.83,26.77,2.9
2004-07-20,30.86,26.54,5.39
2004-07-21,0.61,27.1,16.94
2004-07-22,6.35,28.79,22.6
2004-07-23,24.79,28.73,21.09
2004-07-24,68.46,27.51,19.65
2004-07-25,25.13,27.34,19.81
2004-07-26,10.86,27.42,20.38
2004-07-27,4.51,27.72,23.09
2004-07-28,7.41,26.67,18.94
2004-07-29,10.86,27.35,19.18
2004-07-30,28.67,27.42,20.73
2004-07-31,11.09,27.75,21.19
2004-08-01,27.29,28.65,22.64
2004-08-02,16.34,29.86,21.31
2004-08-03,4.5,29.08,24.1
2004-08-04,9.75,27.34,18.47
2004-08-05,5.42,27.19,18.85
2004-08-06,3.28,28.09,22.28
2004-08-07,4.14,28.05,18.73
2004-08-08,8.02,27.54,19.89
2004-08-09,24.31,27.98,20.74
2004-08-10,15.23,28.03,21.95
2004-08-11,0.95,28.99,22.79
2004-08-12,16.97,28.96,22.13
2004-08-13,9.92,28.47,14.32
2004-08-14,2.62,28.19,21.44
2004-08-15,5.36,28.28,20.27
2004-08-16,5.56,29.84,23.55
2004-08-17,9.34,29.62,22.04
2004-08-18,44.84,28.2,20.25
2004-08-19,20.59,28.11,21.29
2004-08-20,30.76,27.82,21.1
2004-08-21,6.22,28.67,23.26
2004-08-22,3.34,28.52,20.28
2004-08-23,1.43,28.03,17.85
2004-08-24,3.29,28.1,20.38
2004-08-25,16.34,27.56,16.09
2004-08-26,15.58,27.18,12.41
2004-08-27,28.21,27.33,12.89
2004-08-28,20.52,28.32,19.14
2004-08-29,11.93,28.01,15.1
2004-08-30,9.56,27.96,13.99
2004-08-31,7.8,27.75,12.9
2004-09-01,11.56,27.74,13.92
2004-09-02,2.38,27.46,12.22
2004-09-03,3.62,26.99,16.32
2004-09-04,8.97,28.03,13.87
2004-09-05,6.86,27.37,10.29
2004-09-06,4.56,27.53,14.45
2004-09-07,12.04,27.5,17.25
2004-09-08,35.16,26.85,10.69
2004-09-09,21.57,27.34,5.14
2004-09-10,3.69,25.58,17.1
2004-09-11,15.02,25.87,12.94
2004-09-12,78.64,25.06,4.64
2004-09-13,47.91,24.72,4.71
2004-09-14,6.32,25.06,6.76
2004-09-15,4.32,25.16,16.11
2004-09-16,9.83,24.82,10.91
2004-09-17,13.18,25.54,15.73
2004-09-18,19.45,26.9,18.34
2004-09-19,4.22,26.84,20.59
2004-09-20,1.78,27.69,17.39
2004-09-21,16.37,27.53,19.49
2004-09-22,17.96,26.63,10.24
2004-09-23,16.41,25.88,10.79
2004-09-24,8.68,26.16,13.3
2004-09-25,4.87,25.65,7.99
2004-09-26,1.01,26.98,20.35
2004-09-27,5.47,27.37,20.48
2004-09-28,5.39,26.62,7.91
2004-09-29,3.25,26.66,12.72
2004-09-30,0.02,27.5,20.35
2004-10-01,0.07,27.64,21.48
2004-10-02,3.4,26.97,20.72
2004-10-03,8.87,26.12,20.98
2004-10-04,14.4,25.75,17.16
2004-10-05,33.62,23.48,3.85
2004-10-06,62.43,24.18,6.62
2004-10-07,90.79,23.97,3.34
2004-10-08,55.54,24.23,10.22
2004-10-09,7.49,24.6,15.54
2004-10-10,0.01,25.58,19.07
2004-10-11,0.0,26.03,19.57
2004-10-12,0.0,26.15,20.38
2004-10-13,1.81,25.65,18.3
2004-10-14,12.17,24.98,9.97
2004-10-15,16.05,24.6,9.96
2004-10-16,0.85,24.52,13.87
2004-10-17,0.0,24.68,19.6
2004-10-18,0.0,24.53,20.53
2004-10-19,0.0,25.25,20.4
2004-10-20,0.0,24.71,20.64
2004-10-21,0.0,24.02,20.46
2004-10-22,0.0,23.87,19.73
2004-10-23,0.27,23.94,19.24
2004-10-24,5.61,23.97,18.89
2004-10-25,0.3,24.03,19.38
2004-10-26,0.02,22.27,19.38
2004-10-27,0.13,23.99,19.33
2004-10-28,0.0,23.64,18.94
2004-10-29,0.0,23.18,18.85
2004-10-30,0.0,22.83,16.26
2004-10-31,0.0,22.98,18.51
2004-11-01,0.0,22.77,18.72
2004-11-02,0.0,22.28,18.53
2004-11-03,0.0,22.49,18.46
2004-11-04,0.0,22.36,17.94
2004-11-05,0.0,23.55,16.48
2004-11-06,0.0,23.93,17.1
2004-11-07,0.0,22.71,17.45
2004-11-08,0.0,22.11,17.23
2004-11-09,0.0,22.07,17.6
2004-11-10,0.01,21.16,17.22
2004-11-11,0.0,20.33,17.62
2004-11-12,0.0,19.72,17.84
2004-11-13,0.0,20.17,18.02
2004-11-14,0.01,20.1,17.63
2004-11-15,0.0,20.23,16.11
2004-11-16,0.0,21.06,16.54
2004-11-17,0.0,20.59,17.02
2004-11-18,0.0,21.04,16.8
2004-11-19,0.0,21.03,15.42
2004-11-20,0.0,21.91,16.44
2004-11-21,0.0,21.86,16.25
2004-11-22,0.0,21.68,15.88
2004-11-23,3.2,20.51,15.92
2004-11-24,0.13,20.13,14.12
2004-11-25,0.0,20.29,15.6
2004-11-26,0.0,21.0,16.69
2004-11-27,0.0,20.99,16.64
2004-11-28,1.59,21.77,16.12
2004-11-29,0.36,21.19,16.36
2004-11-30,0.0,20.41,16.4
2004-12-01,0.0,20.02,15.78
2004-12-02,0.03,20.0,15.77
2004-12-03,0.0,19.38,16.53
2004-12-04,0.0,19.28,16.51
2004-12-05,0.0,18.95,15.6
2004-12-06,0.0,19.16,15.23
2004-12-07,0.0,20.43,14.52
2004-12-08,0.0,19.98,13.5
2004-12-09,0.0,19.33,13.12
2004-12-10,0.0,20.19,14.01
2004-12-11,0.0,20.54,14.97
2004-12-12,0.0,21.16,15.14
2004-12-13,0.0,20.56,14.86
2004-12-14,0.0,19.81,14.07
2004-12-15,0.0,19.88,14.28
2004-12-16,0.07,20.17,12.6
2004-12-17,0.0,19.93,15.23
2004-12-18,0.0,18.76,15.84
2004-12-19,0.0,17.97,15.38
2004-12-20,0.0,17.22,13.51
2004-12-21,5.48,17.32,8.63
2004-12-22,0.94,17.66,10.73
2004-12-23,0.0,17.59,10.68
2004-12-24,0.0,17.88,10.87
2004-12-25,0.0,17.66,5.79
2004-12-26,0.0,16.1,13.68
2004-12-27,0.0,14.53,15.9
2004-12-28,0.0,15.04,16.18
2004-12-29,0.0,15.11,15.74
2004-12-30,0.0,15.31,15.17
2004-12-31,0.0,16.39,15.47
2005-01-01,0.0,16.6,15.67
2005-01-02,0.0,17.39,13.9
2005-01-03,0.0,19.07,14.48
2005-01-04,0.0,18.32,9.6
2005-01-05,0.0,18.33,14.78
2005-01-06,0.0,17.92,16.03
2005-01-07,0.0,17.15,16.11
2005-01-08,0.0,17.43,15.06
2005-01-09,0.0,16.43,14.07
